Page ID,Page name,Disclaimer,Amount spent (USD)
124751345729116,Presidencia de la República Dominicana,Presidencia de la República Dominicana,≤100
100441899588408,Partido Renovador Reformista PRR,Paritdo Renovador Reformista,≤100
100151225919146,Homero Figueroa G,Le Black Room,≤100
102318782503854,Emigdio Mercedes,Manuel Emigdio Mercedes Rodriguez,≤100
146469452066360,Ministerio de Cultura,Mirsix Jeannette Peralta Martinez,≤100
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
109833958271703,Bancada de Centro,Bancada de Centro,≤100
123397997671209,Listín Diario,Alejandro Jose Madera Rodriguez,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
102739112342896,masluis2024,Junior Bernavel Poche Mariñez,≤100
492966110748093,Su Mundo TV,Penelope Canario Herrera,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
106050769450765,UNICEF República Dominicana,UNICEF República Dominicana,≤100
2267993190129883,Pedro García Regidor,Pedro José Garcia María,≤100
1617120828505305,Roberto Rodriguez,Jean Luis Rodriguez Jimenez,≤100
103478302551600,Jesús Vargas Regidor,Jesus Vargas,≤100
465691517186469,Noticias Nacionales RD,Angel Miguel Rivera Rijo,≤100
