Page ID,Page name,Disclaimer,Amount spent (USD)
111522395020384,Miguel Vargas,Miguel Vargas,≤100
1477738419177340,Carlos Peña RD,Carlos Peña RD,≤100
111484585277355,La Voz del Caribe,La Voz del Caribe,≤100
107838249029709,Sector Externo Con Abel 2024,Sector Externo Con Abel 2024,≤100
734071116605879,Abel Martínez,abelmartinezsectorexterno@gmail.com,≤100
774831229290482,Movimiento Abelistas,Movimiento Abelistas,≤100
123397997671209,Listín Diario,Editora Listín Diario,≤100
106376149207081,Moreno Arias - Amigo Siempre,Fundacion Justicia y Transparencia,≤100
108587379178593,miprd,Partido Revolucionario Dominicano,≤100
1531117423771066,Abel24RD,Abel 24,≤100
1859939140889315,"Pascal, un lujo de Alcalde","Pascal, un lujo de Alcalde",≤100
107337825773320,Trajano Potentini Presidente,Fundacion Justicia Y Transparencia,≤100
1629575853928723,Jesús Cabrera,Equisoft SRL,≤100
107033735779590,Roger Pujols,Sherlyn Castillo,≤100
430008757208257,Dr. Iván Silva,Dr. Iván Silva,≤100
613126869184825,Senador Pedro Catrain,Senado de la República Dominicana,≤100
103224318800309,Canal HTV Live,Canal HTV Live,≤100
114630428328039,Dra Sonia Gilba,Dra Sonia Gilba,≤100
105119535932284,Montao con Luis,These ads ran without a disclaimer,≤100
106762124135252,Periódico Sin Cortapisa,Periódico Sin Cortapisa,≤100
100201150062686,El Suceso,El Suceso,≤100
106389325320664,LIA FM,LIA FM,≤100
530549763799990,Bajo TechoTv,Bajo TechoTv,≤100
273063309750857,Canal ACTV Televisión,Canal ACTV Televisión,≤100
112244034027480,Revancha FM,Revancha FM,≤100
106361824317452,Prensa Única,Prensa Única,≤100
104143527977585,Johanny Martinez Diputada,Johanny Martinez Diputada,≤100
104328592593832,Ramón Bueno,Ramón Bueno,≤100
106559005470359,Ecopolitica,Ecopolitica,≤100
538920399608169,Canal Hilando Fino TV,Canal Hilando Fino TV,≤100
111809676849701,Manuel Carrasco 2024,Manuel Carrasco 2024,≤100
183000921747897,,These ads ran without a disclaimer,≤100
121958927545158,,These ads ran without a disclaimer,≤100
106687624223989,Rescate Democratico,Rescate Democratico,≤100
110506701716706,,These ads ran without a disclaimer,≤100
104158355401012,kreandord,These ads ran without a disclaimer,≤100
104565551201044,Ronald Rodriguez,Ronald Rodriguez,≤100
378450945513025,Salvador Holguín,Salvador Holguín,≤100
43880852708,Amnistía Internacional Américas,These ads ran without a disclaimer,≤100
