Page ID,Page name,Disclaimer,Amount spent (EUR)
444504516075907,Shell,Shell,1071
194170320600024,"Ministerie van Volksgezondheid, Welzijn en Sport","Ministerie van Volksgezondheid, Welzijn en Sport",403
57729029960,Amnesty International Nederland,Amnesty International Nederland,361
428670174395114,Vattenfall,Vattenfall Nederland,295
120184871378246,Aidsfonds,Aidsfonds,219
147006749798,Ben & Jerry's,Ben & Jerry's Nederland,191
120034538112114,Stichting Vluchteling,Stichting Vluchteling,168
159449970751999,Save the Children Nederland,Save the Children Nederland,140
288295911466,Greenpeace Nederland,Greenpeace Nederland,139
115289021825188,Oxfam Novib,Oxfam Novib,138
133720236695807,Werken voor Nederland,Werken voor Nederland,135
447218628670592,UNHCR Nederland,UNHCR Nederland,≤100
132031878648,Natuurmonumenten,Vereniging tot Behoud van Natuurmonumenten in Nederland,≤100
93833638834,Plan International NL,Plan International Nederland,≤100
83439828234,Milieudefensie,Milieudefensie,≤100
139858509373289,UNICEF Nederland,Unicef Nederland,≤100
609816282477420,Forum voor Democratie -FVD,Forum voor Democratie,≤100
189390074967767,Toegift,Toegift/Stichting Diensten voor Goede doelen,≤100
38957713985,VPRO,VPRO,≤100
180532465311930,Rode Kruis,Rode Kruis,≤100
201751609836046,Dokters van de Wereld (NL),Dokters van de Wereld (NL),≤100
165625476919894,CNV Vakmensen,CNV Vakmensen,≤100
117483088313381,CIWF Nederland,CIWF Nederland,≤100
1830425247191865,Cordaid,Cordaid,≤100
126052760507,Mama Cash,Mama Cash,≤100
142080576837,Vrij Nederland,Vrij Nederland,≤100
196678880377286,International Justice Mission,International Justice Mission,≤100
195386463835527,Milieudefensie Jong,Milieudefensie,≤100
222029491143966,Free Press Unlimited,Free Press Unlimited,≤100
108588405832078,Amref Flying Doctors NL,Amref Flying Doctors NL,≤100
104116955401302,Normaal over drugs,Normaal over Drugs,≤100
349312760804,World Vision Nederland,World Vision NL,≤100
138716512980750,Europa in Nederland,De Vertegenwoordiging van de Europese Commissie,≤100
147683725284795,Mercy Ships Holland,Mercy Ships Holland,≤100
128393027527,SP,SP,≤100
100660309175869,NieuwRechts,NieuwRechts.nl,≤100
354196741370845,Brandpunt+,KRO-NCRV,≤100
281600435192259,Fonds Slachtofferhulp,Stichting Fonds Slachtofferhulp,≤100
285512534937,Terre des Hommes Nederland,Terre des Hommes Nederland,≤100
488054904564547,ifaw,Stichting IFAW,≤100
141801972540083,EW Magazine,EW Magazine,≤100
110540418715,VIER VOETERS,VIER VOETERS,≤100
115027651906533,Wakker Dier,Stichting Wakker Dier,≤100
261743583890104,Mensen met een Missie,Stichting CMC - Mensen met een Missie,≤100
347026811974195,Gemeente Bronckhorst,Gemeente Bronckhorst,≤100
105339817717917,Gezin in Gevaar,Stichting Civitas Christiana,≤100
436101979807727,Pointer (KRO-NCRV),KRO-NCRV,≤100
160001040736183,Fairtrade Nederland,Fairtrade Nederland,≤100
121264564551002,VVD,VVD,≤100
269793629749221,ZOA,ZOA,≤100
106370071810105,Cultuur onder Vuur NL,Stichting Civitas Christiana,≤100
101701619359166,GOUD Nederland,Fractie den Haan = Goud,≤100
121719834601889,FNV Vakbond,FNV Vakbond,≤100
100455310014019,Solidaridad,Solidaridad,≤100
101876411832025,Share My Voice,Het Kenniscentrum Arbeidsmigranten,≤100
203973787082193,Dienst Justitiële Inrichtingen,These ads ran without a disclaimer,≤100
473492249475971,Stirezo Pro-life,Stichting Civitas Christiana,≤100
320374518118,CDA,CDA,≤100
114824741963035,Kom over en help,St. Kom over en help,≤100
177508708941577,Milieu Centraal,Milieu Centraal,≤100
148404651881567,VNO-NCW,VNO-NCW,≤100
279322925441065,Vastenactie,Vastenactie,≤100
160464877301633,Waddenvereniging,Waddenvereniging,≤100
164448196903465,Simavi,Simavi,≤100
197259153703330,Waterschap Rijn en IJssel,Waterschap Rijn en IJssel,≤100
225160178094449,Corekees,Corekees,≤100
486293704724646,Krnwtr+ / Zereau Drinks,KRNWTR,≤100
242102879146412,'s Heeren Loo,These ads ran without a disclaimer,≤100
256330771194175,Iedereen mediawijs,Netwerk Mediawijsheid,≤100
