Page ID,Page name,Disclaimer,Amount spent (EUR)
101519168409673,Dimitar Kovacevski,СДСМ,≤100
148427235188637,СДСМ - Социјалдемократски сојуз на Македонија,СДСМ,≤100
324459714339171,Civil MK,Civil MK,≤100
192483774872658,Демократи,Демократи,≤100
191683947531941,medium.edu.mk,Институт за комуникациски студии,≤100
102860779377395,Само кажувам,Slavcho Nedelkovski,≤100
2032835176940533,Митко Јанчев,Mitko Jancev,≤100
287369438092961,Бојан Стојаноски,Бојан Стојаноски,≤100
1482737048633478,Институт за комуникациски студии ИКС / Institute of Communication Studies,Институт за комуникациски студии,≤100
869754339830023,Maski magazin/Машки магазин powered by Faktor.mk,Faktor Portal DOO,≤100
100746718435265,Fatmir Bytyqi,Fatmir Bytyqi,≤100
445469652211682,Bujar Osmani,Bujar Osmani,≤100
263577513709858,Marjan Popeski,Marjan Popeski,≤100
1677572455714659,Јорго Огненовски,Jorgo Ognenovski,≤100
107045155399432,CDU-Centralna Demokratska Unija,CDU-Centralna Demokratska Unija,≤100
1637164573001368,Женски Магазин/Zenski magazin,Женски Магазин/Zenski magazin,≤100
