Page ID,Page name,Disclaimer,Amount spent (USD)
100848672800182,Consulta Ciudadana Ec,Consulta Ciudadana Ec,≤100
1505940076395094,Alvaro Noboa,Alvaro Noboa,≤100
362092773833857,Secretaría Técnica Ecuador Crece Sin Desnutrición Infantil,SECRETARIA TECNICA DE ECUADOR,≤100
394611797229821,Ministerio Agricultura y Ganadería  Ecuador,Ministerio de Agricultura y Ganadería,≤100
339660569555689,Presidencia de Ecuador,Paradais S.A,≤100
49746516611,Asamblea Nacional del Ecuador,Asamblea Nacional de Ecuador,≤100
656656771107025,TV Legislativa,Asamblea Nacional de Ecuador,≤100
108657847619569,Goberna Ecuador,Goberna Ecuador,≤100
182109535179569,La Radio de la Asamblea Nacional,Asamblea Nacional de Ecuador,≤100
104136262326680,Omar Alvarado,Big Digital Ec,≤100
475629492965378,Rosa Macas,Rosa Clementina Macas Chalan,≤100
714677181953662,Cristian Zamora - Concejal de Cuenca,Cristian Zamora,≤100
1278273755517625,Jéssica Jaramillo Yaguachi,Jéssica Del Cisne Jaramillo Yaguachi,≤100
755112194631002,Luis Segovia,Luis Enrique Segovia Mendoza,≤100
115012276965624,Daniel Noboa  Azin,Daniel Noboa Azin,≤100
169473050104245,Cuenca Trends,Carolina  Del Cisne Campoverde Garrido,≤100
1732227687093957,Héctor Vanegas,Hector Vanegas,≤100
1336040269753053,Carmita García,Laura Vargas,≤100
108504481970528,Arai Chávez,Juan Sánchez,≤100
304175616970363,Teddy Tama,Roger Jacinto Martillo Solis,≤100
275119139823493,Jovanny Coronel,Jerry Jovanny Coronel Castillo,≤100
367750394020505,Franklin Galarza,Edwin Marcelo Villamagua Morales,≤100
195488207272178,Ciudadanía y Desarrollo,Ciudadanía y Desarrollo,≤100
111310177841570,Dr. Marcos Molina,Marcos Molina Jurado,≤100
110284818439234,Daysi Soto Calderon,Daysi Soto,≤100
100482812774198,Yadira Bayas Prefecta - LISTA 16,Belen Elizabeth Ruiz Caicedo,≤100
343584129176395,La Posta,Andersson Alejandro Boscan Pico,≤100
495225060514172,Degso,Gabriela Veronica Chango Hermoza,≤100
856012741442139,Ipas LAC,Neuma,≤100
202378653849689,Darío Macas,Roberto Francisco Armijos Hernandez,≤100
104538460970111,Tania Barragán,ZUCO TV,≤100
2221570604786246,Primicias,Primicias,≤100
101056676141616,Asesoría Política - Goberna Ecuador,These ads ran without a disclaimer,≤100
576881912409334,Marco Troya - Oficial,Marco Troya,≤100
102823644882450,Pedro Pablo Moran 2023,Pedro Pablo Moran Marchan,≤100
242036589192111,Gilmar Gutiérrez,Fausto Gilmar Gutierrez Borbua,≤100
268672310472234,Ana Cobos R.,Ana Elizabeth Cobos Rivas,≤100
237501700522397,Daniela Asan Torres,Andrea Cevallos,≤100
81089852182,U.S. Embassy Ecuador,Embassies: U.S. Embassy Ecuador,≤100
609388696178990,Vanessa Lozada  Ambato,Andrea Vanessa Lozada Cepeda,≤100
268672310472234,Ana Cobos R.,These ads ran without a disclaimer,≤100
616008265157883,JORGE PINTO D,Jorge Washington Pinto Davila,≤100
108847088691749,Daniela Vidal,Joselin Daniela Vidal Hidalgo,≤100
102442894935070,Cristian Yucailla,These ads ran without a disclaimer,≤100
109343455109251,Ana Gabriela Torres,Ana Gabriela Torres Cabrera,≤100
249035108570538,Jorge Martínez Vásquez,Jorge Martínez,≤100
100757829237643,Jorge  Zabala,Jorge Rodolfo Zabala Barragan,≤100
101849862549690,Alurack,These ads ran without a disclaimer,≤100
