Page ID,Page name,Disclaimer,Amount spent (USD)
100441899588408,Partido Renovador Reformista PRR,Paritdo Renovador Reformista,≤100
339085486274571,Alexis Victoria Yeb,Alexis Victoria Yeb,≤100
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
123397997671209,Listín Diario,Alejandro Jose Madera Rodriguez,≤100
97320092545,PAHO-WHO,These ads ran without a disclaimer,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
102739112342896,masluis2024,Junior Bernavel Poche Mariñez,≤100
492966110748093,Su Mundo TV,Penelope Canario Herrera,≤100
148306918572538,Héctor Rodríguez Pimentel,Héctor Rodríguez Pimentel,≤100
109833958271703,Bancada de Centro,Bancada de Centro,≤100
106050769450765,UNICEF República Dominicana,UNICEF República Dominicana,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
103478302551600,Jesús Vargas Regidor,Jesus Vargas,≤100
655223927913033,Ciudades y Pueblos por el Comercio Justo Latinoamérica y el Caribe,These ads ran without a disclaimer,≤100
102368071158002,Solis Latam,These ads ran without a disclaimer,≤100
1428408544046887,Flacso Uruguay,These ads ran without a disclaimer,≤100
