Page ID,Page name,Disclaimer,Amount spent (EUR)
101519168409673,Dimitar Kovacevski,Димитар Ковачевски,≤100
148427235188637,СДСМ - Социјалдемократски сојуз на Македонија,СДСМ - Социјалдемократски сојуз на Македонија,≤100
1006692742771753,Сашко Митовски - Градоначалник на Општина Крива Паланка,SDSM Kriva Palanka,≤100
324459714339171,Civil MK,Civil MK,≤100
971176269757392,Дома,Институт за комуникациски студии ИКС / Institute of Communication Studies,≤100
100746718435265,Fatmir Bytyqi,Fatmir Bytyqi,≤100
400497373674524,СамоПрашај.мк,Institut za komunikaciski studii,≤100
106175234344995,Зоран Коцевски,Zoran Kocevski,≤100
90137764259,"ВМРО-ДПМНЕ, ВМРО-ДЕМОКРАТСКА ПАРТИЈА ЗА МАКЕДОНСКО НАЦИОНАЛНО ЕДИНСТВО","ВМРО-ДПМНЕ, ВМРО-ДЕМОКРАТСКА ПАРТИЈА ЗА МАКЕДОНСКО НАЦИОНАЛНО ЕДИНСТВО",≤100
829371753904952,Hristijan Mickoski,ВМРО-ДПМНЕ,≤100
1482737048633478,Институт за комуникациски студии ИКС / Institute of Communication Studies,Институт за комуникациски студии,≤100
1677572455714659,Јорго Огненовски,Jorgo Ognenovski,≤100
335085593528267,Sloboden Pecat,Sloboden Pecat,≤100
100954761298205,frontline.mk,frontline.mk,≤100
192483774872658,Демократи,Демократи,≤100
1723716297849902,Ljupcho Nikolovski,Ljupcho Nikolovski,≤100
248423295202678,Македонски институт за медиуми - МИМ / Macedonian Institute for Media - MIM,Македонски институт за медиуми - МИМ / Macedonian Institute for Media - MIM,≤100
485957271511444,حملة- المركز العربي لتطوير الإعلام الاجتماعي,These ads ran without a disclaimer,≤100
