Page ID,Page name,Disclaimer,Amount spent (EUR)
467925280299505,Médicos Sin Fronteras España,Médicos Sin Fronteras España,≤100
133044800622,Greenpeace España,Greenpeace España,≤100
11473659787,Educo,Educo,≤100
1090745367686140,SotySolar,Sotysolar,≤100
78151799929,Amnistía Internacional España,Amnistía Internacional España,≤100
47896270298,Iberostar Beachfront Resorts,Iberostar Hotels & Resorts,≤100
526357294138203,Alianza Upa-Coag,David Garrido Sanz,≤100
256196396278,UNICEF España,UNICEF Comité Español,≤100
57845333112,Save the Children España,Save the Children España,≤100
20108693880,Oxfam Intermón,Oxfam Intermón,≤100
57973661707,WWF España,WWF España,≤100
306840072990831,Socios Cruz Roja,Socios Cruz Roja,≤100
101812872336696,Alivia,Fundación Alivia España,≤100
213159705740032,Círculo Podemos Ponferrada,Círculo Podemos Ponferrada,≤100
407573742780370,IU Segovia,IU Segovia,≤100
710421425658959,PSOE Castilla y León,PSOE Castilla y León,≤100
104643967668221,endesa,Endesa,≤100
169915749735403,CEAR,CEAR,≤100
94118672764,ACNUR Comite español,ACNUR Comite español,≤100
418020808228650,Ministerio de Hacienda y Función Pública,Ministerio de Hacienda y Función Pública,≤100
366619768708,Plan International España,Plan International España,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
815597255122198,Osoigo,Osoigo,≤100
45817335745,Entreculturas,Entreculturas,≤100
119316301478161,Institute for Research in Biomedicine (IRB Barcelona),IRB Barcelona,≤100
116189118344,Fundación Igualdad Animal,Fundación Igualdad Animal,≤100
178362315106,European Parliament,European Parliament,≤100
267663367485459,Héctor Illueca Ballester,Podemos,≤100
113682925342285,Misiones Salesianas,Misionessalesianas,≤100
176592142419661,Holaluz,HolaLuz.com,≤100
131231529742,Fundación Anesvad,Fundación Anesvad,≤100
907075152781882,PSOE Ponferrada,PSOE Ponferrada,≤100
147468905314265,Partido Por un Mundo más Justo · M+J,Partido Por un Mundo más Justo · M+J,≤100
110811050402135,Ana Sanchez,PSOE Castilla y León,≤100
228545230545402,Manos Unidas,Manos Unidas,≤100
111892984250,Fundación World Vision España,Fundación World Vision International,≤100
105102251616999,Rodando por la igualdad,Samuel Rodríguez Cimiano,≤100
1772591363067613,Revo Prosperidad Sostenible,Revo Prosperidad Sostenible,≤100
1671945003067397,Alpro,These ads ran without a disclaimer,≤100
245741112112300,Ayuda En Acción,Ayuda En Acción,≤100
95878687102,Fundación Vicente Ferrer,Fundación Vicente Ferrer,≤100
244777995534742,Ayuda a la Iglesia Necesitada - ACN España,Ayuda a la Iglesia Necesitada,≤100
741696855903082,Opositatest,Opositatest,≤100
105102251616999,Rodando por la igualdad,These ads ran without a disclaimer,≤100
107398917277187,Tu Abrigo Su Vida,Tu Abrigo Su Vida,≤100
276999106249,Asociación Española Contra el Cáncer,Asociación Española Contra el Cáncer,≤100
341793479830142,Padrinos por la Discapacidad,FUNDACIÓN JUAN BONAL,≤100
120104454689359,MAPFRE,MAPFRE,≤100
184206244997351,198,198,≤100
